,kmeans_id_start,kmeans_id_end,starttime,size,end station latitude,end station longitude,start station latitude,start station longitude
0,0.0,0.0,2020-03-01,221.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
1,0.0,0.0,2020-03-02,301.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
2,0.0,0.0,2020-03-03,244.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
3,0.0,0.0,2020-03-04,272.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
4,0.0,0.0,2020-03-05,272.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
5,0.0,0.0,2020-03-06,186.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
6,0.0,0.0,2020-03-07,305.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
7,0.0,0.0,2020-03-08,329.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
8,0.0,0.0,2020-03-09,339.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
9,0.0,0.0,2020-03-10,306.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
10,0.0,0.0,2020-03-11,337.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
11,0.0,0.0,2020-03-12,219.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
12,0.0,0.0,2020-03-13,214.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
13,0.0,0.0,2020-03-14,269.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
14,0.0,0.0,2020-03-15,184.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
15,0.0,0.0,2020-03-16,119.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
16,0.0,0.0,2020-03-17,93.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
17,0.0,0.0,2020-03-18,141.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
18,0.0,0.0,2020-03-19,81.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
19,0.0,0.0,2020-03-20,151.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
20,0.0,0.0,2020-03-21,145.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
21,0.0,0.0,2020-03-22,93.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
22,0.0,0.0,2020-03-23,21.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
23,0.0,0.0,2020-03-24,113.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
24,0.0,0.0,2020-03-25,58.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
25,0.0,0.0,2020-03-26,102.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
26,0.0,0.0,2020-03-27,150.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
27,0.0,0.0,2020-03-28,40.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
28,0.0,0.0,2020-03-29,31.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
29,0.0,0.0,2020-03-30,71.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
30,0.0,0.0,2020-03-31,84.0,40.71901013919377,-73.95298113944159,40.71901013919377,-73.95298113944159
31,0.0,1.0,2020-03-10,1.0,40.78906217597076,-73.94850865966164,40.71901013919377,-73.95298113944159
32,0.0,2.0,2020-03-01,20.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
33,0.0,2.0,2020-03-02,31.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
34,0.0,2.0,2020-03-03,32.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
35,0.0,2.0,2020-03-04,32.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
36,0.0,2.0,2020-03-05,30.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
37,0.0,2.0,2020-03-06,20.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
38,0.0,2.0,2020-03-07,50.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
39,0.0,2.0,2020-03-08,44.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
40,0.0,2.0,2020-03-09,44.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
41,0.0,2.0,2020-03-10,31.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
42,0.0,2.0,2020-03-11,50.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
43,0.0,2.0,2020-03-12,28.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
44,0.0,2.0,2020-03-13,24.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
45,0.0,2.0,2020-03-14,45.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
46,0.0,2.0,2020-03-15,26.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
47,0.0,2.0,2020-03-16,15.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
48,0.0,2.0,2020-03-17,12.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
49,0.0,2.0,2020-03-18,19.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
50,0.0,2.0,2020-03-19,8.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
51,0.0,2.0,2020-03-20,12.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
52,0.0,2.0,2020-03-21,19.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
53,0.0,2.0,2020-03-22,15.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
54,0.0,2.0,2020-03-23,2.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
55,0.0,2.0,2020-03-24,5.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
56,0.0,2.0,2020-03-25,5.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
57,0.0,2.0,2020-03-26,12.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
58,0.0,2.0,2020-03-27,17.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
59,0.0,2.0,2020-03-28,2.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
60,0.0,2.0,2020-03-29,2.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
61,0.0,2.0,2020-03-30,3.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
62,0.0,2.0,2020-03-31,3.0,40.71820598229952,-73.99356856611121,40.71901013919377,-73.95298113944159
63,0.0,3.0,2020-03-01,8.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
64,0.0,3.0,2020-03-02,4.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
65,0.0,3.0,2020-03-03,4.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
66,0.0,3.0,2020-03-04,5.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
67,0.0,3.0,2020-03-05,6.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
68,0.0,3.0,2020-03-06,4.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
69,0.0,3.0,2020-03-07,5.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
70,0.0,3.0,2020-03-08,23.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
71,0.0,3.0,2020-03-09,11.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
72,0.0,3.0,2020-03-10,12.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
73,0.0,3.0,2020-03-11,10.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
74,0.0,3.0,2020-03-12,10.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
75,0.0,3.0,2020-03-13,9.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
76,0.0,3.0,2020-03-14,19.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
77,0.0,3.0,2020-03-15,22.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
78,0.0,3.0,2020-03-16,7.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
79,0.0,3.0,2020-03-17,8.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
80,0.0,3.0,2020-03-18,10.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
81,0.0,3.0,2020-03-19,6.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
82,0.0,3.0,2020-03-20,9.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
83,0.0,3.0,2020-03-21,7.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
84,0.0,3.0,2020-03-22,13.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
85,0.0,3.0,2020-03-24,4.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
86,0.0,3.0,2020-03-25,2.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
87,0.0,3.0,2020-03-26,9.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
88,0.0,3.0,2020-03-27,9.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
89,0.0,3.0,2020-03-28,3.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
90,0.0,3.0,2020-03-29,1.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
91,0.0,3.0,2020-03-30,3.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
92,0.0,3.0,2020-03-31,3.0,40.68796947240415,-73.95854180315732,40.71901013919377,-73.95298113944159
93,0.0,4.0,2020-03-01,18.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
94,0.0,4.0,2020-03-02,18.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
95,0.0,4.0,2020-03-03,3.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
96,0.0,4.0,2020-03-04,13.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
97,0.0,4.0,2020-03-05,3.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
98,0.0,4.0,2020-03-06,2.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
99,0.0,4.0,2020-03-07,15.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
100,0.0,4.0,2020-03-08,27.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
101,0.0,4.0,2020-03-09,15.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
102,0.0,4.0,2020-03-10,12.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
103,0.0,4.0,2020-03-11,13.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
104,0.0,4.0,2020-03-12,10.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
105,0.0,4.0,2020-03-13,11.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
106,0.0,4.0,2020-03-14,28.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
107,0.0,4.0,2020-03-15,24.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
108,0.0,4.0,2020-03-16,10.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
109,0.0,4.0,2020-03-17,11.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
110,0.0,4.0,2020-03-18,7.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
111,0.0,4.0,2020-03-19,7.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
112,0.0,4.0,2020-03-20,19.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
113,0.0,4.0,2020-03-21,19.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
114,0.0,4.0,2020-03-22,10.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
115,0.0,4.0,2020-03-23,1.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
116,0.0,4.0,2020-03-24,6.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
117,0.0,4.0,2020-03-25,3.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
118,0.0,4.0,2020-03-26,11.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
119,0.0,4.0,2020-03-27,22.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
120,0.0,4.0,2020-03-28,3.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
121,0.0,4.0,2020-03-29,1.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
122,0.0,4.0,2020-03-30,9.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
123,0.0,4.0,2020-03-31,6.0,40.70349020130435,-73.93076292434783,40.71901013919377,-73.95298113944159
124,0.0,5.0,2020-03-01,2.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
125,0.0,5.0,2020-03-02,8.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
126,0.0,5.0,2020-03-03,5.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
127,0.0,5.0,2020-03-04,4.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
128,0.0,5.0,2020-03-05,4.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
129,0.0,5.0,2020-03-06,4.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
130,0.0,5.0,2020-03-07,2.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
131,0.0,5.0,2020-03-08,4.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
132,0.0,5.0,2020-03-09,13.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
133,0.0,5.0,2020-03-10,10.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
134,0.0,5.0,2020-03-11,6.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
135,0.0,5.0,2020-03-12,11.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
136,0.0,5.0,2020-03-13,1.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
137,0.0,5.0,2020-03-14,5.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
138,0.0,5.0,2020-03-15,3.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
139,0.0,5.0,2020-03-16,6.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
140,0.0,5.0,2020-03-17,3.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
141,0.0,5.0,2020-03-18,11.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
142,0.0,5.0,2020-03-19,4.0,40.74927235625199,-73.98153198089443,40.71901013919377,-73.95298113944159
